SalesLineID,OrderID,OrderDateKey,OrderDate,CustomerKey,ProductKey,RegionKey,ChannelKey,Quantity,UnitPrice,UnitCost,DiscountAmount
64914,ORD-033577,20250916,2025-09-16,1004,40,2,1,14,96.16,72.76,89.55
64915,ORD-033577,20250916,2025-09-16,1004,14,2,1,12,57.23,40.31,47.75
64916,ORD-033578,20250921,2025-09-21,685,33,2,2,4,306.93,243.1,51.75
64917,ORD-033579,20250919,2025-09-19,402,61,2,3,5,505.12,333.2,246.2
64918,ORD-033579,20250919,2025-09-19,402,24,2,3,7,52.02,37.06,29.56
64919,ORD-033580,20250909,2025-09-09,584,68,2,1,5,445.17,281.7,154.6
64920,ORD-033580,20250909,2025-09-09,584,48,2,1,3,48.55,37.74,6.3
64921,ORD-033581,20250909,2025-09-09,1070,71,2,2,4,307.16,192.05,28.0
64922,ORD-033581,20250909,2025-09-09,1070,49,2,2,4,185.0,141.96,22.28
64923,ORD-033581,20250909,2025-09-09,1070,16,2,2,4,75.55,51.04,2.91
64924,ORD-033582,20250925,2025-09-25,394,34,2,2,4,179.07,148.32,4.46
64925,ORD-033582,20250925,2025-09-25,394,69,2,2,1,419.64,259.08,1.72
64926,ORD-033583,20250915,2025-09-15,826,6,2,1,7,8.72,5.69,3.62
64927,ORD-033583,20250915,2025-09-15,826,27,2,1,5,10.45,7.26,1.1
64928,ORD-033584,20250919,2025-09-19,104,1,2,1,12,53.9,35.33,28.89
64929,ORD-033584,20250919,2025-09-19,104,119,2,1,9,59.15,34.59,12.31
64930,ORD-033584,20250919,2025-09-19,104,18,2,1,6,62.57,43.91,6.83
64931,ORD-033585,20250926,2025-09-26,458,37,2,2,2,182.07,139.2,10.9
64932,ORD-033586,20250901,2025-09-01,73,57,2,3,4,283.86,220.54,122.43
64933,ORD-033587,20250903,2025-09-03,494,16,2,3,9,71.36,53.22,38.79
64934,ORD-033588,20250921,2025-09-21,284,86,2,2,4,47.7,29.23,2.84
64935,ORD-033589,20250924,2025-09-24,711,119,2,2,1,59.34,34.32,2.34
64936,ORD-033589,20250924,2025-09-24,711,37,2,2,2,190.39,138.11,1.37
64937,ORD-033590,20250907,2025-09-07,211,120,2,1,5,29.51,17.28,10.17
64938,ORD-033590,20250907,2025-09-07,211,102,2,1,5,78.98,45.51,27.89
64939,ORD-033590,20250907,2025-09-07,211,5,2,1,5,29.03,19.65,4.67
64940,ORD-033591,20250913,2025-09-13,1172,2,2,3,3,34.72,23.25,9.67
64941,ORD-033591,20250913,2025-09-13,1172,97,2,3,1,88.7,56.95,10.16
64942,ORD-033592,20250910,2025-09-10,287,76,2,1,3,48.63,30.82,2.49
64943,ORD-033592,20250910,2025-09-10,287,7,2,1,2,41.26,26.8,2.82
64944,ORD-033592,20250910,2025-09-10,287,55,2,1,5,137.67,103.45,17.26
64945,ORD-033592,20250910,2025-09-10,287,10,2,1,3,30.86,21.42,3.02
64946,ORD-033593,20250903,2025-09-03,1034,30,2,2,2,41.94,28.93,1.46
64947,ORD-033594,20250913,2025-09-13,1178,32,2,1,8,171.49,128.25,90.81
64948,ORD-033594,20250913,2025-09-13,1178,72,2,1,3,249.33,158.86,12.79
64949,ORD-033594,20250913,2025-09-13,1178,43,2,1,2,242.83,184.85,29.28
64950,ORD-033595,20250924,2025-09-24,1049,52,2,2,3,36.47,26.4,3.23
64951,ORD-033595,20250924,2025-09-24,1049,38,2,2,1,56.55,45.46,2.22
64952,ORD-033595,20250924,2025-09-24,1049,14,2,2,2,57.74,40.74,3.19
64953,ORD-033596,20250902,2025-09-02,428,24,2,3,12,46.99,37.16,70.04
64954,ORD-033596,20250902,2025-09-02,428,44,2,3,16,137.11,109.17,186.08
64955,ORD-033596,20250902,2025-09-02,428,91,2,3,21,16.08,10.59,28.81
64956,ORD-033597,20250926,2025-09-26,541,42,2,1,14,113.08,88.67,26.87
64957,ORD-033597,20250926,2025-09-26,541,57,2,1,6,271.72,206.63,90.51
64958,ORD-033598,20250919,2025-09-19,776,105,2,3,7,135.02,86.03,90.36
64959,ORD-033598,20250919,2025-09-19,776,97,2,3,1,93.82,57.82,9.94
64960,ORD-033598,20250919,2025-09-19,776,90,2,3,1,511.14,325.36,47.9
64961,ORD-033598,20250919,2025-09-19,776,53,2,3,1,190.9,154.99,13.82
64962,ORD-033599,20250919,2025-09-19,938,45,2,3,4,207.86,175.64,101.86
64963,ORD-033599,20250919,2025-09-19,938,77,2,3,8,317.41,204.54,169.1
64964,ORD-033599,20250919,2025-09-19,938,14,2,3,12,59.04,42.74,53.37
64965,ORD-033600,20250918,2025-09-18,204,70,2,1,2,171.16,100.41,7.99
64966,ORD-033600,20250918,2025-09-18,204,23,2,1,5,35.65,22.49,2.79
64967,ORD-033601,20250930,2025-09-30,29,26,2,2,3,15.63,11.29,0.98
64968,ORD-033601,20250930,2025-09-30,29,82,2,2,3,452.52,262.76,30.58
64969,ORD-033602,20250906,2025-09-06,1012,41,2,1,16,209.5,163.77,81.78
64970,ORD-033602,20250906,2025-09-06,1012,3,2,1,21,36.86,25.69,12.84
64971,ORD-033603,20250914,2025-09-14,185,115,2,3,1,156.28,85.17,16.68
64972,ORD-033604,20250910,2025-09-10,895,68,2,2,1,435.31,287.6,10.02
64973,ORD-033604,20250910,2025-09-10,895,48,2,2,4,46.94,38.02,6.73
64974,ORD-033605,20250908,2025-09-08,383,79,2,2,2,525.26,324.15,18.7
64975,ORD-033606,20250904,2025-09-04,494,90,2,3,7,511.98,321.87,315.59
64976,ORD-033606,20250904,2025-09-04,494,21,2,3,7,37.5,28.38,16.99
64977,ORD-033606,20250904,2025-09-04,494,102,2,3,11,77.33,48.02,93.33
64978,ORD-033607,20250906,2025-09-06,632,40,2,3,5,104.0,77.74,35.92
64979,ORD-033607,20250906,2025-09-06,632,9,2,3,3,35.2,24.13,8.07
64980,ORD-033608,20250902,2025-09-02,866,103,2,2,5,32.82,19.76,5.34
64981,ORD-033609,20250914,2025-09-14,1025,20,2,3,4,67.21,47.54,23.27
64982,ORD-033609,20250914,2025-09-14,1025,90,2,3,4,512.99,326.15,207.66
64983,ORD-033610,20250912,2025-09-12,721,20,2,2,4,70.04,44.95,9.24
64984,ORD-033610,20250912,2025-09-12,721,100,2,2,1,147.22,85.02,0.33
64985,ORD-033610,20250912,2025-09-12,721,94,2,2,1,113.64,68.42,4.65
64986,ORD-033611,20250906,2025-09-06,233,90,2,2,1,517.12,316.26,18.59
64987,ORD-033611,20250906,2025-09-06,233,109,2,2,2,151.69,96.15,3.65
64988,ORD-033612,20250906,2025-09-06,667,87,2,1,3,267.86,162.61,52.49
64989,ORD-033612,20250906,2025-09-06,667,90,2,1,5,498.24,307.13,97.85
64990,ORD-033612,20250906,2025-09-06,667,3,2,1,7,40.67,26.11,10.65
64991,ORD-033612,20250906,2025-09-06,667,73,2,1,7,394.54,243.11,173.29
64992,ORD-033613,20250917,2025-09-17,856,44,2,1,3,137.85,103.37,15.13
64993,ORD-033614,20250908,2025-09-08,702,65,2,2,3,133.37,86.7,15.41
64994,ORD-033614,20250908,2025-09-08,702,96,2,2,2,33.08,20.35,1.19
64995,ORD-033615,20250930,2025-09-30,444,1,2,3,11,51.7,36.61,60.92
64996,ORD-033616,20250926,2025-09-26,1117,32,2,3,7,172.28,130.0,146.01
64997,ORD-033616,20250926,2025-09-26,1117,45,2,3,7,215.64,171.47,152.89
64998,ORD-033617,20250925,2025-09-25,138,11,2,3,3,64.02,45.44,15.59
64999,ORD-033618,20250911,2025-09-11,287,8,2,2,2,59.73,37.98,3.15
65000,ORD-033619,20250910,2025-09-10,606,21,2,2,5,37.88,26.61,5.9
65001,ORD-033620,20250914,2025-09-14,363,84,2,3,7,97.99,71.51,50.9
65002,ORD-033621,20250901,2025-09-01,383,87,2,1,3,279.52,166.13,60.99
65003,ORD-033622,20250918,2025-09-18,1109,38,2,2,1,58.04,45.83,0.32
65004,ORD-033623,20250907,2025-09-07,91,119,2,2,4,62.95,34.76,7.4
65005,ORD-033623,20250907,2025-09-07,91,89,2,2,2,556.93,353.57,2.93
65006,ORD-033624,20250921,2025-09-21,1117,56,2,1,6,182.96,137.59,37.07
65007,ORD-033624,20250921,2025-09-21,1117,57,2,1,6,271.95,208.45,86.59
65008,ORD-033625,20250925,2025-09-25,1170,103,2,3,3,34.88,20.35,8.3
65009,ORD-033626,20250929,2025-09-29,513,1,2,2,2,53.44,35.17,4.73
65010,ORD-033626,20250929,2025-09-29,513,74,2,2,3,74.36,49.19,0.63
65011,ORD-033627,20250913,2025-09-13,33,81,2,2,1,311.47,199.22,3.57
65012,ORD-033628,20250921,2025-09-21,47,15,2,1,7,16.48,11.23,1.77
65013,ORD-033628,20250921,2025-09-21,47,108,2,1,2,114.95,69.27,13.15
65014,ORD-033629,20250927,2025-09-27,630,3,2,1,7,40.61,25.54,15.59
65015,ORD-033629,20250927,2025-09-27,630,51,2,1,7,90.72,64.75,31.68
65016,ORD-033629,20250927,2025-09-27,630,4,2,1,5,41.13,28.59,9.71
65017,ORD-033630,20250926,2025-09-26,47,82,2,2,4,430.88,267.81,64.18
65018,ORD-033631,20250904,2025-09-04,394,68,2,1,6,459.06,277.41,117.48
65019,ORD-033631,20250904,2025-09-04,394,111,2,1,6,122.86,72.88,38.42
65020,ORD-033631,20250904,2025-09-04,394,4,2,1,14,39.26,28.45,17.78
65021,ORD-033632,20250909,2025-09-09,1185,41,2,3,5,220.69,168.13,139.71
65022,ORD-033632,20250909,2025-09-09,1185,82,2,3,1,450.65,274.16,56.36
65023,ORD-033632,20250909,2025-09-09,1185,111,2,3,7,127.6,76.49,90.04
65024,ORD-033633,20250911,2025-09-11,288,11,2,1,2,65.58,43.68,5.03
65025,ORD-033633,20250911,2025-09-11,288,5,2,1,3,28.11,19.24,5.57
65026,ORD-033634,20250901,2025-09-01,228,4,2,2,6,38.87,28.65,7.21
65027,ORD-033635,20250923,2025-09-23,514,88,2,2,3,389.8,245.7,51.12
65028,ORD-033636,20250910,2025-09-10,1117,22,2,1,9,70.58,48.05,42.18
65029,ORD-033636,20250910,2025-09-10,1117,42,2,1,3,117.59,90.54,13.97
65030,ORD-033637,20250923,2025-09-23,1187,64,2,2,4,277.37,167.67,6.0
65031,ORD-033637,20250923,2025-09-23,1187,112,2,2,3,47.34,28.2,5.13
65032,ORD-033637,20250923,2025-09-23,1187,32,2,2,1,163.98,127.98,3.02
65033,ORD-033638,20250930,2025-09-30,277,60,2,3,16,237.78,212.77,431.65
65034,ORD-033638,20250930,2025-09-30,277,58,2,3,12,62.01,50.89,94.45
65035,ORD-033639,20250909,2025-09-09,34,26,2,3,7,16.04,11.55,7.26
65036,ORD-033639,20250909,2025-09-09,34,11,2,3,5,65.29,45.1,27.6
65037,ORD-033639,20250909,2025-09-09,34,40,2,3,1,99.66,77.04,11.81
65038,ORD-033640,20250913,2025-09-13,1053,97,2,2,2,92.65,55.08,7.46
65039,ORD-033641,20250905,2025-09-05,47,77,2,2,2,328.11,202.46,24.95
65040,ORD-033642,20250923,2025-09-23,653,3,2,3,11,40.47,27.57,57.71
65041,ORD-033642,20250923,2025-09-23,653,35,2,3,4,40.28,30.75,18.84
65042,ORD-033643,20250914,2025-09-14,204,7,2,2,4,38.57,27.56,0.64
65043,ORD-033643,20250914,2025-09-14,204,51,2,2,2,93.11,65.85,3.17
65044,ORD-033644,20250927,2025-09-27,428,44,2,1,26,134.6,103.94,119.29
65045,ORD-033644,20250927,2025-09-27,428,33,2,1,26,311.11,247.0,314.7
65046,ORD-033644,20250927,2025-09-27,428,76,2,1,11,46.62,31.11,10.59
65047,ORD-033645,20250923,2025-09-23,1071,41,2,3,4,217.38,172.2,76.19
65048,ORD-033645,20250923,2025-09-23,1071,3,2,3,5,41.09,26.67,22.53
65049,ORD-033646,20250908,2025-09-08,226,52,2,3,4,36.53,27.2,15.52
65050,ORD-033646,20250908,2025-09-08,226,86,2,3,1,48.98,30.55,3.33
65051,ORD-033647,20250922,2025-09-22,1070,2,2,2,1,34.76,22.67,0.22
65052,ORD-033647,20250922,2025-09-22,1070,37,2,2,2,196.54,139.08,6.08
65053,ORD-033648,20250913,2025-09-13,1034,10,2,2,4,30.46,21.42,3.86
65054,ORD-033648,20250913,2025-09-13,1034,15,2,2,3,15.94,11.16,0.57
65055,ORD-033649,20250918,2025-09-18,182,83,2,1,3,395.06,252.67,46.72
65056,ORD-033649,20250918,2025-09-18,182,120,2,1,2,30.39,17.22,1.25
65057,ORD-033650,20250905,2025-09-05,843,58,2,2,5,59.44,49.08,7.32
65058,ORD-033651,20250906,2025-09-06,86,1,2,2,3,52.88,35.03,2.74
65059,ORD-033651,20250906,2025-09-06,86,29,2,2,1,68.48,44.5,2.6
65060,ORD-033652,20250923,2025-09-23,731,60,2,1,3,259.98,202.37,25.52
65061,ORD-033653,20250902,2025-09-02,609,115,2,3,11,147.18,87.57,208.68
65062,ORD-033654,20250925,2025-09-25,756,85,2,1,11,642.81,400.8,513.95
65063,ORD-033654,20250925,2025-09-25,756,109,2,1,5,144.9,94.57,30.58
65064,ORD-033654,20250925,2025-09-25,756,57,2,1,26,264.25,206.48,119.56
65065,ORD-033655,20250913,2025-09-13,704,2,2,2,1,33.92,22.7,1.11
65066,ORD-033656,20250902,2025-09-02,33,62,2,1,3,409.1,256.1,78.75
65067,ORD-033656,20250902,2025-09-02,33,29,2,1,8,68.59,43.13,31.32
65068,ORD-033657,20250905,2025-09-05,356,69,2,2,2,430.33,261.74,3.33
65069,ORD-033658,20250916,2025-09-16,1089,91,2,3,3,16.74,10.65,4.58
65070,ORD-033658,20250916,2025-09-16,1089,65,2,3,3,132.15,91.38,48.65
65071,ORD-033658,20250916,2025-09-16,1089,32,2,3,5,172.45,131.53,53.71
65072,ORD-033659,20250928,2025-09-28,1185,115,2,2,4,154.91,82.4,22.08
65073,ORD-033660,20250913,2025-09-13,984,27,2,2,2,10.08,7.27,0.03
65074,ORD-033660,20250913,2025-09-13,984,50,2,2,9,129.12,96.0,0.72
65075,ORD-033661,20250907,2025-09-07,1117,118,2,1,12,146.36,79.63,46.52
65076,ORD-033661,20250907,2025-09-07,1117,60,2,1,12,247.7,199.1,147.83
65077,ORD-033661,20250907,2025-09-07,1117,83,2,1,14,404.18,255.6,250.08
65078,ORD-033662,20250927,2025-09-27,829,61,2,3,3,510.14,340.09,104.57
65079,ORD-033662,20250927,2025-09-27,829,100,2,3,5,149.73,89.38,93.49
65080,ORD-033662,20250927,2025-09-27,829,103,2,3,1,33.32,20.33,3.94
65081,ORD-033662,20250927,2025-09-27,829,8,2,3,3,57.08,38.17,15.2
65082,ORD-033663,20250920,2025-09-20,1158,105,2,2,2,135.52,82.79,10.15
65083,ORD-033663,20250920,2025-09-20,1158,86,2,2,1,49.77,29.34,1.11
65084,ORD-033664,20250918,2025-09-18,33,42,2,3,5,110.83,93.73,39.74
65085,ORD-033664,20250918,2025-09-18,33,84,2,3,5,97.94,71.72,54.66
65086,ORD-033664,20250918,2025-09-18,33,24,2,3,7,48.53,37.51,28.74
65087,ORD-033664,20250918,2025-09-18,33,94,2,3,4,108.15,71.32,34.58
65088,ORD-033665,20250904,2025-09-04,380,41,2,2,2,225.27,162.65,11.81
65089,ORD-033665,20250904,2025-09-04,380,25,2,2,2,58.35,39.7,4.23
65090,ORD-033666,20250910,2025-09-10,452,17,2,3,2,24.71,16.14,4.73
65091,ORD-033666,20250910,2025-09-10,452,62,2,3,2,401.54,271.03,96.02
65092,ORD-033667,20250915,2025-09-15,529,37,2,3,2,180.72,141.44,38.17
65093,ORD-033668,20250912,2025-09-12,1178,57,2,2,3,287.26,209.23,24.53
65094,ORD-033668,20250912,2025-09-12,1178,44,2,2,2,148.19,106.18,1.15
65095,ORD-033668,20250912,2025-09-12,1178,58,2,2,4,60.96,48.57,2.96
65096,ORD-033669,20250913,2025-09-13,532,43,2,2,3,248.68,183.72,15.28
65097,ORD-033669,20250913,2025-09-13,532,68,2,2,4,441.82,279.05,9.86
65098,ORD-033670,20250925,2025-09-25,1042,2,2,2,3,35.47,22.56,2.63
65099,ORD-033671,20250928,2025-09-28,1033,47,2,1,2,97.15,72.03,4.02
65100,ORD-033671,20250928,2025-09-28,1033,38,2,1,3,57.96,45.82,11.89
65101,ORD-033671,20250928,2025-09-28,1033,68,2,1,7,467.75,285.89,59.59
65102,ORD-033672,20250928,2025-09-28,627,60,2,3,4,253.74,207.68,94.62
65103,ORD-033673,20250928,2025-09-28,731,27,2,3,1,10.9,7.57,0.98
65104,ORD-033674,20250925,2025-09-25,91,12,2,1,5,61.93,41.26,10.02
65105,ORD-033674,20250925,2025-09-25,91,7,2,1,8,39.78,26.9,20.66
65106,ORD-033674,20250925,2025-09-25,91,33,2,1,3,325.09,241.27,57.92
65107,ORD-033674,20250925,2025-09-25,91,65,2,1,5,137.1,87.68,48.11
65108,ORD-033675,20250901,2025-09-01,373,74,2,2,5,73.98,48.51,12.63
65109,ORD-033676,20250930,2025-09-30,443,94,2,2,4,110.98,69.55,3.62
65110,ORD-033676,20250930,2025-09-30,443,32,2,2,2,168.22,126.24,10.96
65111,ORD-033677,20250904,2025-09-04,33,18,2,2,1,62.79,43.85,2.6
65112,ORD-033678,20250912,2025-09-12,1047,37,3,3,2,181.88,143.03,44.96
65113,ORD-033678,20250912,2025-09-12,1047,23,3,3,2,33.62,24.27,5.09
65114,ORD-033679,20250902,2025-09-02,414,118,3,2,1,148.18,79.29,6.0
65115,ORD-033680,20250920,2025-09-20,354,82,3,2,1,439.2,268.38,13.18
65116,ORD-033680,20250920,2025-09-20,354,39,3,2,1,288.25,215.4,17.56
65117,ORD-033681,20250901,2025-09-01,392,59,3,2,4,47.73,36.0,9.74
65118,ORD-033682,20250919,2025-09-19,1181,50,3,3,5,126.13,100.8,58.19
65119,ORD-033682,20250919,2025-09-19,1181,103,3,3,5,34.8,20.8,22.28
65120,ORD-033682,20250919,2025-09-19,1181,105,3,3,4,133.12,86.98,74.35
65121,ORD-033682,20250919,2025-09-19,1181,89,3,3,4,549.16,355.49,299.3
65122,ORD-033683,20250915,2025-09-15,562,57,3,2,2,294.11,210.33,30.02
65123,ORD-033684,20250907,2025-09-07,775,24,3,1,2,51.25,35.47,5.82
65124,ORD-033684,20250907,2025-09-07,775,79,3,1,2,511.59,317.6,50.8
65125,ORD-033684,20250907,2025-09-07,775,118,3,1,8,147.91,78.53,64.17
65126,ORD-033684,20250907,2025-09-07,775,7,3,1,8,38.53,26.82,26.21
65127,ORD-033685,20250907,2025-09-07,65,17,3,3,4,26.44,16.18,8.06
65128,ORD-033685,20250907,2025-09-07,65,79,3,3,1,503.56,334.26,64.32
65129,ORD-033686,20250921,2025-09-21,1103,41,3,2,3,218.92,162.94,37.94
65130,ORD-033687,20250921,2025-09-21,430,110,3,1,9,99.54,62.94,51.17
65131,ORD-033687,20250921,2025-09-21,430,97,3,1,12,91.57,54.9,67.54
65132,ORD-033687,20250921,2025-09-21,430,34,3,1,9,179.69,144.07,121.87
65133,ORD-033687,20250921,2025-09-21,430,61,3,1,12,488.42,318.34,201.6
65134,ORD-033688,20250908,2025-09-08,1094,67,3,3,21,168.98,107.08,262.12
65135,ORD-033688,20250908,2025-09-08,1094,76,3,3,16,49.42,31.67,104.46
65136,ORD-033688,20250908,2025-09-08,1094,2,3,3,4,32.6,22.88,18.69
65137,ORD-033688,20250908,2025-09-08,1094,78,3,3,12,443.92,303.17,472.52
65138,ORD-033689,20250908,2025-09-08,1094,69,3,2,7,418.33,263.13,99.22
65139,ORD-033689,20250908,2025-09-08,1094,120,3,2,2,28.9,17.62,2.67
65140,ORD-033690,20250930,2025-09-30,358,15,3,2,1,15.89,11.15,0.45
65141,ORD-033691,20250907,2025-09-07,815,60,3,1,5,246.43,199.97,58.02
65142,ORD-033692,20250920,2025-09-20,1061,40,3,2,2,98.16,74.92,4.28
65143,ORD-033693,20250917,2025-09-17,518,79,3,2,1,523.1,326.6,22.76
65144,ORD-033693,20250917,2025-09-17,518,119,3,2,1,62.8,34.22,2.85
65145,ORD-033694,20250924,2025-09-24,611,104,3,1,7,148.14,88.91,49.26
65146,ORD-033694,20250924,2025-09-24,611,18,3,1,8,62.71,43.27,43.51
65147,ORD-033695,20250914,2025-09-14,478,31,3,3,7,136.84,108.14,94.38
65148,ORD-033695,20250914,2025-09-14,478,9,3,3,11,34.3,24.04,32.48
65149,ORD-033695,20250914,2025-09-14,478,8,3,3,9,56.15,38.89,60.69
65150,ORD-033696,20250909,2025-09-09,87,97,3,2,11,88.78,55.09,50.5
65151,ORD-033696,20250909,2025-09-09,87,45,3,2,2,207.35,168.91,7.53
65152,ORD-033697,20250917,2025-09-17,683,47,3,3,7,94.28,75.26,85.05
65153,ORD-033697,20250917,2025-09-17,683,113,3,3,5,57.81,35.66,31.02
65154,ORD-033698,20250902,2025-09-02,471,8,3,1,8,58.01,36.9,38.31
65155,ORD-033698,20250902,2025-09-02,471,3,3,1,3,40.52,25.62,5.23
65156,ORD-033699,20250901,2025-09-01,754,74,3,2,2,77.29,49.14,7.69
65157,ORD-033700,20250911,2025-09-11,234,101,3,3,7,64.61,40.21,39.54
65158,ORD-033700,20250911,2025-09-11,234,25,3,3,3,59.63,40.91,21.77
65159,ORD-033701,20250924,2025-09-24,913,96,3,1,8,33.66,19.89,9.91
65160,ORD-033702,20250914,2025-09-14,666,40,3,3,3,96.82,76.11,27.88
65161,ORD-033702,20250914,2025-09-14,666,2,3,3,7,33.36,22.82,27.72
65162,ORD-033703,20250920,2025-09-20,224,106,3,2,1,107.26,62.95,3.65
65163,ORD-033703,20250920,2025-09-20,224,43,3,2,3,260.7,184.72,41.19
65164,ORD-033704,20250928,2025-09-28,478,25,3,1,14,59.01,38.9,74.59
65165,ORD-033704,20250928,2025-09-28,478,82,3,1,6,432.9,268.03,220.37
65166,ORD-033705,20250924,2025-09-24,447,6,3,1,5,8.38,5.71,3.62
65167,ORD-033705,20250924,2025-09-24,447,81,3,1,7,332.17,201.74,198.48
65168,ORD-033706,20250908,2025-09-08,707,55,3,1,2,140.08,103.82,21.3
65169,ORD-033706,20250908,2025-09-08,707,4,3,1,2,39.65,28.58,4.5
65170,ORD-033707,20250921,2025-09-21,11,56,3,3,1,179.8,145.69,16.28
65171,ORD-033708,20250916,2025-09-16,97,46,3,3,11,153.85,116.39,161.87
65172,ORD-033709,20250929,2025-09-29,902,65,3,2,5,137.02,87.33,39.08
65173,ORD-033710,20250922,2025-09-22,696,72,3,2,4,259.84,163.13,43.95
65174,ORD-033711,20250920,2025-09-20,1066,67,3,2,1,171.07,104.74,6.5
65175,ORD-033711,20250920,2025-09-20,1066,60,3,2,4,243.07,201.99,23.61
65176,ORD-033712,20250912,2025-09-12,966,19,3,2,2,20.12,13.19,1.43
65177,ORD-033712,20250912,2025-09-12,966,25,3,2,2,58.57,39.61,3.1
65178,ORD-033713,20250922,2025-09-22,354,1,3,3,3,51.99,37.19,12.25
65179,ORD-033713,20250922,2025-09-22,354,10,3,3,4,29.88,22.54,10.3
65180,ORD-033714,20250923,2025-09-23,813,87,3,3,8,254.26,173.09,192.49
65181,ORD-033714,20250923,2025-09-23,813,20,3,3,4,66.16,46.7,25.13
65182,ORD-033714,20250923,2025-09-23,813,110,3,3,8,95.67,65.42,81.93
65183,ORD-033715,20250904,2025-09-04,491,15,3,2,11,15.8,11.05,9.55
65184,ORD-033716,20250913,2025-09-13,785,78,3,2,3,441.98,291.48,56.69
65185,ORD-033716,20250913,2025-09-13,785,31,3,2,1,134.33,101.77,6.26
65186,ORD-033717,20250928,2025-09-28,105,2,3,2,1,33.95,22.15,1.77
65187,ORD-033717,20250928,2025-09-28,105,87,3,2,1,266.62,162.91,14.52
65188,ORD-033718,20250909,2025-09-09,1181,36,3,3,3,114.91,96.52,35.95
65189,ORD-033719,20250929,2025-09-29,1047,103,3,3,4,33.98,20.61,18.87
65190,ORD-033719,20250929,2025-09-29,1047,44,3,3,4,138.24,110.88,61.34
65191,ORD-033720,20250906,2025-09-06,414,111,3,1,5,122.05,72.81,51.78
65192,ORD-033720,20250906,2025-09-06,414,80,3,1,7,352.86,232.0,182.02
65193,ORD-033720,20250906,2025-09-06,414,26,3,1,5,16.18,11.12,6.88
65194,ORD-033720,20250906,2025-09-06,414,85,3,1,2,694.77,401.46,76.52
65195,ORD-033721,20250918,2025-09-18,1165,114,3,1,14,118.62,72.29,70.19
65196,ORD-033721,20250918,2025-09-18,1165,10,3,1,3,29.91,20.91,3.49
65197,ORD-033722,20250902,2025-09-02,395,65,3,2,4,133.03,87.63,9.87
65198,ORD-033723,20250915,2025-09-15,1066,87,3,2,3,277.69,163.05,28.37
65199,ORD-033724,20250923,2025-09-23,1105,22,3,2,5,69.33,47.59,16.69
65200,ORD-033725,20250903,2025-09-03,1165,84,3,2,2,96.62,67.44,10.65
65201,ORD-033726,20250926,2025-09-26,540,86,3,3,8,45.21,30.57,40.44
65202,ORD-033726,20250926,2025-09-26,540,21,3,3,8,36.8,28.11,40.13
65203,ORD-033727,20250928,2025-09-28,280,20,3,1,9,67.94,44.72,54.73
65204,ORD-033727,20250928,2025-09-28,280,105,3,1,3,136.05,83.85,31.14
65205,ORD-033727,20250928,2025-09-28,280,85,3,1,9,677.85,399.39,499.42
65206,ORD-033728,20250920,2025-09-20,902,77,3,2,6,324.75,204.38,75.27
65207,ORD-033729,20250924,2025-09-24,1166,18,3,2,2,63.75,43.44,6.71
65208,ORD-033729,20250924,2025-09-24,1166,5,3,2,2,28.17,20.01,2.6
65209,ORD-033730,20250910,2025-09-10,203,115,3,2,5,143.89,84.56,35.28
65210,ORD-033731,20250911,2025-09-11,783,100,3,2,3,146.02,85.15,24.81
65211,ORD-033732,20250921,2025-09-21,797,96,3,3,7,34.04,21.16,22.33
65212,ORD-033732,20250921,2025-09-21,797,36,3,3,7,116.99,93.55,105.08
65213,ORD-033733,20250929,2025-09-29,271,101,3,2,1,61.88,38.6,3.63
65214,ORD-033734,20250916,2025-09-16,420,26,3,3,9,15.6,11.66,14.42
65215,ORD-033734,20250916,2025-09-16,420,31,3,3,2,137.48,107.65,35.7
65216,ORD-033735,20250929,2025-09-29,707,66,3,2,2,300.68,180.02,17.98
65217,ORD-033736,20250922,2025-09-22,423,55,3,2,1,133.8,103.2,3.31
65218,ORD-033737,20250917,2025-09-17,50,20,3,2,4,65.72,45.22,7.35
65219,ORD-033738,20250919,2025-09-19,986,3,3,3,9,37.5,26.88,34.57
65220,ORD-033738,20250919,2025-09-19,986,49,3,3,11,182.25,142.92,225.24
65221,ORD-033739,20250901,2025-09-01,817,5,3,1,8,29.05,19.73,13.76
65222,ORD-033739,20250901,2025-09-01,817,34,3,1,7,181.45,144.94,84.29
65223,ORD-033739,20250901,2025-09-01,817,80,3,1,8,350.71,226.84,246.77
65224,ORD-033739,20250901,2025-09-01,817,18,3,1,2,67.12,43.44,9.61
65225,ORD-033740,20250914,2025-09-14,757,72,3,1,8,266.66,159.53,179.92
65226,ORD-033740,20250914,2025-09-14,757,31,3,1,3,132.72,101.95,34.2
65227,ORD-033740,20250914,2025-09-14,757,2,3,1,3,35.18,22.49,5.43
65228,ORD-033740,20250914,2025-09-14,757,6,3,1,2,8.19,5.79,0.83
65229,ORD-033741,20250924,2025-09-24,283,30,3,2,4,41.34,28.42,8.15
65230,ORD-033741,20250924,2025-09-24,283,66,3,2,4,308.17,180.58,27.14
65231,ORD-033742,20250904,2025-09-04,595,57,3,2,3,289.75,212.33,39.39
65232,ORD-033743,20250924,2025-09-24,11,59,3,1,7,46.36,35.02,14.41
65233,ORD-033743,20250924,2025-09-24,11,49,3,1,3,194.42,137.89,36.7
65234,ORD-033743,20250924,2025-09-24,11,60,3,1,8,258.48,199.18,157.87
